b'Rank',b'Film',b'Release Date',b'Screens',b'Nett Gross'
b'1',b'\n\n\n\nMission Kashmir\n\n\n',b'',b'Mission Kashmir',b'27 Oct 2000',b'400',"b'4,86,00,000'"
b'',b'Mission Kashmir'
b'2',b'\n\n\n\nRefugee\n\n\n',b'',b'Refugee',b'30 Jun 2000',b'325',"b'4,52,00,000'"
b'',b'Refugee'
b'3',b'\n\n\n\nDulhan Hum Le Jayenge\n\n\n',b'',b'Dulhan Hum Le Jayenge',b'24 Mar 2000',b'300',"b'3,83,00,000'"
b'',b'Dulhan Hum Le Jayenge'
b'4',b'\n\n\n\nJosh\n\n\n',b'',b'Josh',b'9 Jun 2000',b'300',"b'3,71,00,000'"
b'',b'Josh'
b'5',b'\n\n\n\nFiza\n\n\n',b'',b'Fiza',b'8 Sep 2000',b'275',"b'3,68,00,000'"
b'',b'Fiza'
b'6',b'\n\n\n\nMela\n\n\n',b'',b'Mela',b'7 Jan 2000',b'320',"b'3,62,00,000'"
b'',b'Mela'
b'7',b'\n\n\n\nMohabbatein\n\n\n',b'',b'Mohabbatein',b'27 Oct 2000',b'315',"b'3,54,00,000'"
b'',b'Mohabbatein'
b'8',b'\n\n\n\nBadal\n\n\n',b'',b'Badal',b'11 Feb 2000',b'310',"b'3,38,00,000'"
b'',b'Badal'
b'9',b'\n\n\n\nHar Dil Jo Pyar Karega\n\n\n',b'',b'Har Dil Jo Pyar Karega',b'4 Aug 2000',b'375',"b'3,36,00,000'"
b'',b'Har Dil Jo Pyar Karega'
b'10',b'\n\n\n\nChal Mere Bhai\n\n\n',b'',b'Chal Mere Bhai',b'5 May 2000',b'290',"b'3,13,00,000'"
b'',b'Chal Mere Bhai'
b'11',b'\n\n\n\nBichhoo\n\n\n',b'',b'Bichhoo',b'7 Jul 2000',b'300',"b'2,98,00,000'"
b'',b'Bichhoo'
b'12',b'\n\n\n\nTera Jadoo Chal Gayaa\n\n\n',b'',b'Tera Jadoo Chal Gayaa',b'18 Aug 2000',b'255',"b'2,84,00,000'"
b'',b'Tera Jadoo Chal Gayaa'
b'13',b'\n\n\n\nChampion\n\n\n',b'',b'Champion',b'22 Dec 2000',b'280',"b'2,80,00,000'"
b'',b'Champion'
b'14',b'\n\n\n\nPhir Bhi Dil Hai Hindustani\n\n\n',b'',b'Phir Bhi Dil Hai Hindustani',b'21 Jan 2000',b'240',"b'2,74,00,000'"
b'',b'Phir Bhi Dil Hai Hindustani'
b'15',b'\n\n\n\nRaju Chacha\n\n\n',b'',b'Raju Chacha',b'29 Dec 2000',b'285',"b'2,68,00,000'"
b'',b'Raju Chacha'
b'16',b'\n\n\n\nDhaai Akshar Prem Ke\n\n\n',b'',b'Dhaai Akshar Prem Ke',b'29 Sep 2000',b'275',"b'2,61,00,000'"
b'',b'Dhaai Akshar Prem Ke'
b'17',b'\n\n\n\nKunwara\n\n\n',b'',b'Kunwara',b'21 Jul 2000',b'260',"b'2,55,00,000'"
b'',b'Kunwara'
b'18',b'\n\n\n\nPukar\n\n\n',b'',b'Pukar',b'4 Feb 2000',b'250',"b'2,53,00,000'"
b'',b'Pukar'
b'19',b'\n\n\n\nDhadkan\n\n\n',b'',b'Dhadkan',b'11 Aug 2000',b'250',"b'2,49,00,000'"
b'',b'Dhadkan'
b'20',b'\n\n\n\nHamara Dil Aapke Paas Hai\n\n\n',b'',b'Hamara Dil Aapke Paas Hai',b'25 Aug 2000',b'225',"b'2,49,00,000'"
b'',b'Hamara Dil Aapke Paas Hai'
b'21',b'\n\n\n\nKurukshetra\n\n\n',b'',b'Kurukshetra',b'10 Nov 2000',b'260',"b'2,38,00,000'"
b'',b'Kurukshetra'
b'22',b'\n\n\n\nJung\n\n\n',b'',b'Jung',b'12 May 2000',b'255',"b'2,22,00,000'"
b'',b'Jung'
b'23',b'\n\n\n\nJungle\n\n\n',b'',b'Jungle',b'14 Jul 2000',b'215',"b'2,16,00,000'"
b'',b'Jungle'
b'24',b'\n\n\n\nDeewane\n\n\n',b'',b'Deewane',b'11 Aug 2000',b'245',"b'2,09,00,000'"
b'',b'Deewane'
b'25',b'\n\n\n\nKhiladi 420\n\n\n',b'',b'Khiladi 420',b'29 Dec 2000',b'250',"b'2,03,00,000'"
b'',b'Khiladi 420'
b'26',b'\n\n\n\nKhauff\n\n\n',b'',b'Khauff',b'2 Mar 2000',b'265',"b'2,00,00,000'"
b'',b'Khauff'
b'27',b'\n\n\n\nHadh Kar Di Aapne\n\n\n',b'',b'Hadh Kar Di Aapne',b'14 Apr 2000',b'205',"b'2,00,00,000'"
b'',b'Hadh Kar Di Aapne'
b'28',b'\n\n\n\nHera Pheri\n\n\n',b'',b'Hera Pheri',b'31 Mar 2000',b'210',"b'1,97,00,000'"
b'',b'Hera Pheri'
b'29',b'\n\n\n\nJis Desh Mein Ganga Rehta Hain\n\n\n',b'',b'Jis Desh Mein Ganga Rehta Hain',b'13 Oct 2000',b'200',"b'1,94,00,000'"
b'',b'Jis Desh Mein Ganga Rehta Hain'
b'30',b'\n\n\n\nJoru Ka Ghulam\n\n\n',b'',b'Joru Ka Ghulam',b'16 Jun 2000',b'190',"b'1,92,00,000'"
b'',b'Joru Ka Ghulam'
b'31',b'\n\n\n\nKrodh\n\n\n',b'',b'Krodh',b'17 Mar 2000',b'225',"b'1,91,00,000'"
b'',b'Krodh'
b'32',b'\n\n\n\nHum To Mohabbat Karega\n\n\n',b'',b'Hum To Mohabbat Karega',b'26 May 2000',b'220',"b'1,83,00,000'"
b'',b'Hum To Mohabbat Karega'
b'33',b'\n\n\n\nAaghaaz\n\n\n',b'',b'Aaghaaz',b'6 Oct 2000',b'200',"b'1,82,00,000'"
b'',b'Aaghaaz'
b'34',b'\n\n\n\nKahin Pyaar Na Ho Jaaye\n\n\n',b'',b'Kahin Pyaar Na Ho Jaaye',b'17 Nov 2000',b'250',"b'1,71,00,000'"
b'',b'Kahin Pyaar Na Ho Jaaye'
b'35',b'\n\n\n\nShikari\n\n\n',b'',b'Shikari',b'6 Oct 2000',b'205',"b'1,66,00,000'"
b'',b'Shikari'
b'36',b'\n\n\n\nBulandi\n\n\n',b'',b'Bulandi',b'7 Jan 2000',b'230',"b'1,65,00,000'"
b'',b'Bulandi'
b'37',b'\n\n\n\nKaho Naa... Pyaar Hai\n\n\n',b'',b'Kaho Naa... Pyaar Hai',b'14 Jan 2000',b'170',"b'1,65,00,000'"
b'',b'Kaho Naa... Pyaar Hai'
b'38',b'\n\n\n\nTarkieb\n\n\n',b'',b'Tarkieb',b'23 Jun 2000',b'160',"b'1,54,00,000'"
b'',b'Tarkieb'
b'39',b'\n\n\n\nBaaghi\n\n\n',b'',b'Baaghi',b'7 Apr 2000',b'200',"b'1,44,00,000'"
b'',b'Baaghi'
b'40',b'\n\n\n\nKya Kehna\n\n\n',b'',b'Kya Kehna',b'19 May 2000',b'135',"b'1,34,00,000'"
b'',b'Kya Kehna'
b'41',b'\n\n\n\nHey Ram\n\n\n',b'',b'Hey Ram',b'18 Feb 2000',b'115',"b'1,31,00,000'"
b'',b'Hey Ram'
b'42',b'\n\n\n\nGhaath\n\n\n',b'',b'Ghaath',b'8 Dec 2000',b'135',"b'82,00,000'"
b'',b'Ghaath'
b'43',b'\n\n\n\nGang\n\n\n',b'',b'Gang',b'14 Apr 2000',b'175',"b'70,00,000'"
b'',b'Gang'
b'44',b'\n\n\n\nSultaan\n\n\n',b'',b'Sultaan',b'17 Mar 2000',b'105',"b'46,00,000'"
b'',b'Sultaan'
b'45',b'\n\n\n\nKarobaar\n\n\n',b'',b'Karobaar',b'15 Sep 2000',b'100',"b'46,00,000'"
b'',b'Karobaar'
b'46',b'\n\n\n\nKaali Topi Laal Rumaal\n\n\n',b'',b'Kaali Topi Laal Rumaal',b'15 Sep 2000',b'70',"b'37,00,000'"
b'',b'Kaali Topi Laal Rumaal'
b'47',b'\n\n\n\nAgni Putra\n\n\n',b'',b'Agni Putra',b'4 Feb 2000',b'75',"b'31,00,000'"
b'',b'Agni Putra'
b'48',b'\n\n\n\nDil Pe Mat Le Yaar\n\n\n',b'',b'Dil Pe Mat Le Yaar',b'6 Oct 2000',b'45',"b'29,00,000'"
b'',b'Dil Pe Mat Le Yaar'
b'49',b'\n\n\n\nDaku Ramkali\n\n\n',b'',b'Daku Ramkali',b'18 Feb 2000',b'55',"b'29,00,000'"
b'',b'Daku Ramkali'
b'50',b'\n\n\n\nJustice Chowdhary\n\n\n',b'',b'Justice Chowdhary',b'4 Aug 2000',b'65',"b'28,00,000'"
b'',b'Justice Chowdhary'
